1.e-6,2.015920250488086e-6
1.1068484885494119e-6,1.8465416938251327e-6
1.2251135766041177e-6,1.6913944021495424e-6
1.3560151105656348e-6,1.5492826579734725e-6
1.5009032755797365e-6,1.4191112085470174e-6
1.661272522034293e-6,1.2998768247642198e-6
1.838776980082327e-6,1.190660569293939e-6
2.0352475211835757e-6,1.0906207143457556e-6
2.252710642645983e-6,9.98986254488704e-7
2.4934093699518805e-6,9.15050964525693e-7
2.7598263924661805e-6,8.381679566283088e-7
3.054709671159968e-6,7.677446947835626e-7
3.381100782480682e-6,7.032384281291644e-7
3.7423662907219845e-6,6.441520079820433e-7
4.142232472483898e-6,5.900300563221804e-7
4.5848237513890964e-6,5.40455456202034e-7
5.074705239490466e-6,4.950461370335557e-7
5.616929824163804e-6,4.5345212997678036e-7
6.217090286163834e-6,4.153528707360931e-7
6.8813769864156704e-6,3.804547289767405e-7
7.616641716552892e-6,3.484887453209659e-7
8.430468371788967e-6,3.192085584827712e-7
9.33125117507824e-6,2.923885065657335e-7
0.000010328281259410297,2.6782188789073417e-7
0.000011431842501291502,2.4531936794966275e-7
0.000012653317593889429,2.247075202076865e-7
0.000014005305453932197,2.0582748950793287e-7
0.000015501751173357687,1.885337677775714e-7
0.000017158089856100067,1.7269307259960173e-7
0.000018991405823619357,1.581833200075965e-7
0.000021020608831301582,1.448926835866748e-7
0.000023266629113314578,1.3271873262926892e-7
0.000025752633267711988,1.2156764270343137e-7
0.000028504263208534375,1.1135347254957017e-7
0.00003154990064958089,1.0199750173264057e-7
0.00003492095984787272,9.342762394512166e-8
0.00003865221162631262,8.557779128495035e-8
0.00004278214201767613,7.83875052254801e-8
0.00004735334922917121,7.180135035438631e-8
0.000052412983022060615,6.576856728804021e-8
0.000058013231038333784,6.024266146981464e-8
0.00006421185709064759,5.5181044837340955e-8
0.00007107279696773412,5.054470759704774e-8
0.0000786668179007159,4.629791757635328e-8
0.00008707224849239922,4.240794483643058e-8
0.00009637578663841089,3.8844809423130574e-8
0.0001066733937734857,3.558105031199319e-8
0.00011807128466661903,3.2591513766606095e-8
0.00013068702297433464,2.9853159479189445e-8
0.0001446507338521647,2.7344882999341323e-8
0.00016010644613183178,2.504735308240101e-8
0.00017721357790803584,2.2942862703879398e-8
0.00019614858085794314,2.1015192591725016e-8
0.0002171067602537265,1.9249486224672828e-8
0.00024030428944069696,1.763213533329031e-8
0.00026598043955937585,1.615067502127738e-8
0.00029440004751000336,1.4793687698725306e-8
0.00032585624761532263,1.3550715086946496e-8
0.0003606734951574028,1.2412177616699308e-8
0.00039921091297480534,1.1369300598612465e-8
0.00044186599563859414,1.0414046596803737e-8
0.000489078709413959,9.539053484498836e-9
0.0005413360302965381,8.7375777042462e-9
0.0005991769669310619,8.003442295434801e-9
0.0006631981202212676,7.3309892885639066e-9
0.0007340598369757212,6.71503609936832e-9
0.0008124930210614048,6.150835586730175e-9
0.0008993066723187623,5.634039466542611e-9
0.0009953962309984235,5.160664799558169e-9
0.0011017528137883873,4.727063294943654e-9
0.0012194734366967382,4.329893192964586e-9
0.0013497723302339417,3.96609351009941e-9
0.0014939934636052578,3.6328604480914796e-9
0.0016536244070941804,3.327625785123201e-9
0.001830311675620613,3.048037082573843e-9
0.002025877711735017,2.791939554814967e-9
0.002242339683219845,2.5573594623136635e-9
0.002481930289186255,2.3424889000553734e-9
0.0027471207892708115,2.1456718640503036e-9
0.0030406464934670686,1.9653914885385164e-9
0.0033655349755070943,1.8002583555309097e-9
0.0037251373008002097,1.648999786588117e-9
0.004123162591029753,1.5104500343090808e-9
0.0045637162819247585,1.3835412979352438e-9
0.005051342468816766,1.2672954938280115e-9
0.005591070776755293,1.160816717394436e-9
0.006188468238624383,1.0632843383653498e-9
0.006849696716357447,9.73946676211637e-10
0.00758157645752211,8.921152069547943e-10
0.008391656442830162,8.171592567240479e-10
0.009288292250172499,7.485011411632789e-10
0.010280732238308653,6.856117132272273e-10
0.01137921293915315,6.280062850539111e-10
0.012595064642583583,5.752408924833029e-10
0.013940828262825779,5.269088734327799e-10
0.015430384691835646,4.826377337591727e-10
0.017079097973894276,4.420862764524623e-10
0.018903973778192213,4.0494197203601594e-10
0.020923834803969782,3.709185499070003e-10
0.023159514927431533,3.3975379205349833e-10
0.02563407409296515,3.112075121445477e-10
0.028373036165162128,2.8505970441797817e-10
0.03140465219496752,2.611088480995589e-10
0.03476019181541979,2.3917035428563534e-10
0.03847426577258504,2.1907514331941293e-10
0.04258518291843415,2.0066834169676309e-10
0.0471353453478691,1.838080884586034e-10
0.05217168575554349,1.6836444187073327e-10
0.05774615152359823,1.5421837796497616e-10
0.06391624053344003,1.4126087322333333e-10
0.07074559422819879,1.293920643354565e-10
0.07830465404301187,1.1852047855368989e-10
0.08667138797389233,1.0856232871404536e-10
0.09593209477938246,9.94408674898357e-11
0.10618229410993844,9.108579590123308e-11
0.11752771174629452,8.34327215221212e-11
0.13008537010905713,7.642266220866875e-11
0.1439847952876008,7.000159152485456e-11
0.15936935303817748,6.412002236156214e-11
0.17639772753140448,5.873262554018266e-11
0.1952455581016861,5.379788046133311e-11
0.21610725088083776,4.9277755106224944e-11
0.23919798400202397,4.5137412924472347e-11
0.26475592705670675,4.134494434932347e-11
0.29304469769721436,3.787112087111e-11
0.3243560807235812,3.4689169773556675e-11
0.359013037700707,3.177456779685861e-11
0.3973730381485608,2.910485213727814e-11
0.4398317466650225,2.6659447326648298e-11
0.4868271040122283,2.4419506657540148e-11
0.5388438442608224,2.236776693196366e-11
0.5964184945842462,2.0488415414150612e-11
0.6601449092734889,1.8766967962026996e-11
0.7306803950529502,1.7190157398137672e-11
0.8087524908770455,1.574583125969844e-11
0.8951664721378303,1.4422858139736559e-11
0.9908136566858671,1.321104189749357e-11
1.0966805983368684,1.2101043076910557e-11
1.2138592626906282,1.10843069275691e-11
1.3435582902208258,1.0152997473347675e-11
1.487115462808954,9.299937120659802e-12
1.6460115023085506,8.51855134083796e-12
1.8218853434651667,7.802818000328525e-12
2.016551038724747,7.147220948188966e-12
2.232016469295234,6.54670750318482e-12
2.470504055456826,5.996649512841408e-12
2.7344736797375813,5.492807684332687e-12
3.0266480593956917,5.031298912305182e-12
3.3500408299131337,4.6085663518347475e-12
3.7079876291681715,4.221352005866827e-12
4.104180502904709,3.866671615873563e-12
4.542705986374045,3.5417916622100043e-12
5.02808725494248,3.244208296911145e-12
5.565330778427647,2.971628046565462e-12
6.159977960380167,2.721950136542472e-12
6.81816229494448,2.4932503003470607e-12
7.546672630843891,2.2837659493195064e-12
8.353023195026779,2.091882588384748e-12
9.245531098233572,1.916121373156693e-12
10.233402121916418,1.7551277125006304e-12
11.326825671361538,1.6076608287140962e-12
12.537079874409203,1.472584194866066e-12
13.876647909813085,1.348856775595724e-12
15.359346765108977,1.2355250038635424e-12
17.000469752067172,1.1317154318195865e-12
18.816944249705557,1.0366279991494116e-12
20.827506301905153,9.495298670169312e-13
23.052893870517085,8.697497700822451e-13
25.51606073727185,7.966728430657954e-13
28.242413260784343,7.297358819871063e-13
31.260072430687035,6.684230035565203e-13
34.600163921851106,6.122616692670088e-13
38.29713914046281,5.608190435437189e-13
42.38913057338781,5.136986578836086e-13
46.918345106077965,4.705373552756463e-13
51.93149936590212,4.310024913524212e-13
57.48030158125354,3.9478937070230494e-13
63.62198492657489,3.616188985839511e-13
70.41989785449292,3.3123542994493063e-13
77.94415750404947,3.0340479916686034e-13
86.2723729246145,2.779125153523351e-13
95.49044557518083,2.545621092447346e-13
105.69345535579883,2.3317361904069615e-13
116.9866413101307,2.1358220342532414e-13
129.4864871145905,1.9563687114091961e-13
143.32192255035739,1.7919931729796051e-13
158.63565335085912,1.6414285745982427e-13
175.5856331414469,1.503514512862533e-13
194.34669265360202,1.377188082107816e-13
215.11234301821673,1.2614756825960439e-13
238.09677173803584,1.1554855169846203e-13
263.5370519267396,1.0584007172456662e-13
291.6955876018796,9.694730490651355e-14
322.862820253673,8.88017145201457e-14
357.3602246065788,8.134052233603979e-14
395.5436244734702,7.450622478767894e-14
437.8068629038171,6.824614979141764e-14
484.5858644816496,6.251205080267462e-14
536.363131673924,5.72597349797258e-14
593.6727216069127,5.244872258936934e-14
657.105754603627,4.804193502951109e-14
727.3165113001462,4.4005409064248044e-14
805.0291812295981,4.030803506907315e-14
891.0453324821513,3.6921317268857414e-14
986.2521794868784,3.381915412076169e-14
1091.6317341936146,3.0977637149491704e-14
1208.2709350447772,2.8374866684526273e-14
1337.3728582124963,2.5990783079195926e-14
1480.2691267395087,2.3807012110829994e-14
1638.4336455779846,2.1806723370464878e-14
1813.4978041964953,1.997450055072481e-14
2007.2673035625703,1.8296222632186055e-14
2221.7407810628847,1.6758955052527816e-14
2459.130425468044,1.535085001970996e-14
2721.8847945751795,1.4061055200891537e-14
3012.7140708811644,1.2879630083359408e-14
3334.618015786366,1.1797469362854735e-14
3690.9169106627783,1.0806232768857247e-14
4085.285803928561,9.898280785987477e-15
4521.792417370702,9.06661577613293e-15
5004.939102700953,8.30482804752638e-15
5539.709281106406,7.607046455131329e-15
6131.618844795775,6.967893151610742e-15
6786.7730507232955,6.382442140145403e-15
7511.9294933209685,5.846181309668724e-15
8314.567805772063,5.354977659922615e-15
9202.966808760419,4.905045448324739e-15
10186.289902446864,4.4929170131549965e-15
11274.679582449473,4.11541604819402e-15
12479.362054713114,3.769633122843743e-15
13812.763028320094,3.4529032590609916e-15
15288.635880587295,3.1627853922911084e-15
16922.203516410354,2.8970435581061524e-15
18730.315385064383,2.6536296595533996e-15
20731.621274012312,2.4306676824015755e-15
22946.76367231936,2.2264392366318046e-15
25398.59068780724,2.0393703127417348e-15
28112.391714084613,1.8680191507930297e-15
31116.15827824363,1.7110651287091203e-15
34440.87275973823,1.5672985841854572e-15
38120.82795843888,1.4356114917691154e-15
42193.98080805024,1.3149889232563136e-15
46702.34388327331,1.2045012255928514e-15
51692.418738916036,1.1032968559924714e-15
57215.67555063252,1.010595819053291e-15
63329.08400455114,9.256836552920466e-16
70095.70091165618,8.479059347658275e-16
77585.32060787828,7.766632133433215e-16
85875.19484845179,7.114064127536366e-16
95050.82962189511,6.516325888066575e-16
105206.86710236229,5.968810551703433e-16
116448.06183726854,5.467298328311095e-16
128890.36123908941,5.007923978729787e-16
142662.10152607385,4.587147025106737e-16
157905.3314474176,4.201724464176681e-16
174777.27744646807,3.848685773192407e-16
193451.96537440442,3.525310015875355e-16
214122.01548157315,3.22910487194134e-16
237000.62920093304,2.9577874285813287e-16
262323.78821631236,2.7092665858564897e-16
290352.6884977814,2.4816269404055925e-16
321376.4344100276,2.2731140232557416e-16
355715.020682139,2.0821207779639065e-16
393722.6329963483,1.907175174875731e-16
435791.30123970297,1.7469288660442109e-16
482354.9431001467,1.60014679337145e-16
533893.839714735,1.4656976698828205e-16
590939.5895340977,1.3425452607723777e-16
654080.5914998259,1.2297403970222894e-16
723968.1140910877,1.1264136600446647e-16
801323.0128396887,1.0317686809661793e-16
886943.1656014704,9.450760029127084e-17
981711.7022752203,8.656674589901105e-17
1.086606113854598e6,7.929310226323166e-17
1.202708334768512e6,7.26306090627697e-17
1.3312159025043077e6,6.652791624700105e-17
1.4734543096198344e6,6.093798827343173e-17
1.6308906755493341e6,5.581774159761999e-17
1.8051488792211101e6,5.1127712621549134e-17
1.9980263085725508e6,4.683175354129784e-17
