# log(M (M_s)) 	 log(R (pc))
7.322e+00 	 3.254e+00 	
2.531e+00 	 1.554e+00 	
3.613e+00 	 2.248e+00 	
3.000e+00 	 1.689e+00 	
2.934e+00 	 1.608e+00 	
3.000e+00 	 1.459e+00 	
3.568e+00 	 1.895e+00 	
4.462e+00 	 2.370e+00 	
5.462e+00 	 2.345e+00 	
5.462e+00 	 2.270e+00 	
6.362e+00 	 2.451e+00 	
5.643e+00 	 2.857e+00 	
4.146e+00 	 2.525e+00 	
5.580e+00 	 2.407e+00 	
4.568e+00 	 2.499e+00 	
7.301e+00 	 2.857e+00 	
4.279e+00 	 2.317e+00 	
3.898e+00 	 1.875e+00 	
4.041e+00 	 2.132e+00 	
3.934e+00 	 1.763e+00 	
5.362e+00 	 2.752e+00 	
5.869e+00 	 2.252e+00 	
6.740e+00 	 2.407e+00 	
8.505e+00 	 2.044e+00 	
5.176e+00 	 2.748e+00 	
8.519e+00 	 2.773e+00 	
5.415e+00 	 2.459e+00 	
6.591e+00 	 2.830e+00 	
5.079e+00 	 2.639e+00 	
5.919e+00 	 2.682e+00 	
5.833e+00 	 2.853e+00 	
4.778e+00 	 2.348e+00 	
4.690e+00 	 2.198e+00 	
5.591e+00 	 2.501e+00 	
4.982e+00 	 2.426e+00 	
6.041e+00 	 3.015e+00 	
4.462e+00 	 2.094e+00 	
4.491e+00 	 2.485e+00 	
7.792e+00 	 2.797e+00 	
5.881e+00 	 2.943e+00 	
5.301e+00 	 2.563e+00 	
5.690e+00 	 2.350e+00 	
4.613e+00 	 2.318e+00 	
6.881e+00 	 3.074e+00 	
7.833e+00 	 2.663e+00 	
5.255e+00 	 2.560e+00 	
5.633e+00 	 3.227e+00 	
4.968e+00 	 2.568e+00 	
6.978e+00 	 2.891e+00 	
4.531e+00 	 2.339e+00 	
7.934e+00 	 2.789e+00 	
5.982e+00 	 2.674e+00 	
6.447e+00 	 2.720e+00 	
5.613e+00 	 2.137e+00 	
5.322e+00 	 2.329e+00 	
8.000e+00 	 3.177e+00 	
5.886e+00 	 2.657e+00 	
8.000e+00 	 2.542e+00 	
6.415e+00 	 2.847e+00 	
6.820e+00 	 2.750e+00 	
5.146e+00 	 2.085e+00 	
7.633e+00 	 3.324e+00 	
6.778e+00 	 2.701e+00 	
5.799e+00 	 2.560e+00 	
6.204e+00 	 2.659e+00 	
5.748e+00 	 2.451e+00 	
6.544e+00 	 2.448e+00 	
6.919e+00 	 2.212e+00 	
7.881e+00 	 3.211e+00 	
7.716e+00 	 2.644e+00 	
6.114e+00 	 2.673e+00 	
7.643e+00 	 3.013e+00 	
6.146e+00 	 2.345e+00 	
6.544e+00 	 2.446e+00 	
9.342e+00 	 3.462e+00 	
6.431e+00 	 2.394e+00 	
9.322e+00 	 3.481e+00 	
8.431e+00 	 2.739e+00 	
6.653e+00 	 2.672e+00 	
7.230e+00 	 2.761e+00 	
5.732e+00 	 2.360e+00 	
6.806e+00 	 2.307e+00 	
6.892e+00 	 2.629e+00 	
7.279e+00 	 2.499e+00 	
7.792e+00 	 3.122e+00 	
7.672e+00 	 2.893e+00 	
7.204e+00 	 2.910e+00 	
7.204e+00 	 2.832e+00 	
8.279e+00 	 2.532e+00 	
7.708e+00 	 2.716e+00 	
5.914e+00 	 2.322e+00 	
7.568e+00 	 2.573e+00 	
6.322e+00 	 2.779e+00 	
