# M (M_s) 	 dN/dV (pc^-3) 	 dN/dMdV (M_s^-1 pc^-3)
1.046e+01 	 1.941e-22 	 5.160e-21 	
1.051e+01 	 1.539e-22 	 5.160e-21 	
1.056e+01 	 1.874e-22 	 4.059e-21 	
1.062e+01 	 2.186e-22 	 5.160e-21 	
1.067e+01 	 1.294e-22 	 1.032e-20 	
1.073e+01 	 1.138e-22 	 2.116e-21 	
1.078e+01 	 1.271e-22 	 5.160e-21 	
1.083e+01 	 1.249e-22 	 2.323e-21 	
1.089e+01 	 8.922e-23 	 1.867e-21 	
1.094e+01 	 5.799e-23 	 1.786e-21 	
1.099e+01 	 6.022e-23 	 2.122e-21 	
1.105e+01 	 4.015e-23 	 1.415e-21 	
1.110e+01 	 3.792e-23 	 1.624e-21 	
1.116e+01 	 2.231e-23 	 5.160e-21 	
1.121e+01 	 8.922e-24 	 1.415e-21 	
1.126e+01 	 2.007e-23 	 3.734e-22 	
1.132e+01 	 1.561e-23 	 2.904e-22 	
1.137e+01 	 1.115e-23 	 2.435e-22 	
1.142e+01 	 4.461e-24 	 1.339e-22 	
1.148e+01 	 0.000e+00 	 0.000e+00 	
1.153e+01 	 0.000e+00 	 7.075e-22 	
1.159e+01 	 0.000e+00 	 0.000e+00 	
1.164e+01 	 0.000e+00 	 0.000e+00 	
1.169e+01 	 0.000e+00 	 0.000e+00 	
1.175e+01 	 0.000e+00 	 0.000e+00 	
1.180e+01 	 0.000e+00 	 0.000e+00 	
1.185e+01 	 0.000e+00 	 0.000e+00 	
1.191e+01 	 0.000e+00 	 0.000e+00 	
1.196e+01 	 0.000e+00 	 0.000e+00 	
1.202e+01 	 0.000e+00 	 0.000e+00 	
1.207e+01 	 0.000e+00 	 0.000e+00 	
1.212e+01 	 0.000e+00 	 0.000e+00 	
1.218e+01 	 0.000e+00 	 0.000e+00 	
1.223e+01 	 0.000e+00 	 0.000e+00 	
1.228e+01 	 0.000e+00 	 0.000e+00 	
1.234e+01 	 0.000e+00 	 0.000e+00 	
1.239e+01 	 0.000e+00 	 0.000e+00 	
1.245e+01 	 0.000e+00 	 0.000e+00 	
1.250e+01 	 0.000e+00 	 0.000e+00 	
1.255e+01 	 0.000e+00 	 0.000e+00 	
1.261e+01 	 0.000e+00 	 0.000e+00 	
1.266e+01 	 0.000e+00 	 0.000e+00 	
1.272e+01 	 0.000e+00 	 0.000e+00 	
1.277e+01 	 0.000e+00 	 0.000e+00 	
1.282e+01 	 0.000e+00 	 0.000e+00 	
1.288e+01 	 0.000e+00 	 0.000e+00 	
1.293e+01 	 0.000e+00 	 0.000e+00 	
1.298e+01 	 0.000e+00 	 0.000e+00 	
1.304e+01 	 0.000e+00 	 0.000e+00 	
1.309e+01 	 0.000e+00 	 0.000e+00 	
1.315e+01 	 0.000e+00 	 0.000e+00 	
1.320e+01 	 0.000e+00 	 0.000e+00 	
1.325e+01 	 0.000e+00 	 0.000e+00 	
1.331e+01 	 0.000e+00 	 0.000e+00 	
1.336e+01 	 0.000e+00 	 0.000e+00 	
1.341e+01 	 0.000e+00 	 0.000e+00 	
1.347e+01 	 0.000e+00 	 0.000e+00 	
1.352e+01 	 0.000e+00 	 0.000e+00 	
1.358e+01 	 0.000e+00 	 0.000e+00 	
